filename,width,height,class,xmin,ymin,xmax,ymax
09da3137-b836-479b-a4c9-5bdfa9b549e0-0000_image.jpg,1914,1052,label1,671,377,1189,740
8fe618c9-8ea6-4f82-b634-cfebc8a47122-0136_image.jpg,1914,1052,label1,0,0,1622,719
6b08aacf-49fe-445b-8085-41d09f937be5-0051_image.jpg,1914,1052,label2,871,425,891,454
f075920b-5e7a-4c75-8ce8-3368d5f4254b-0159_image.jpg,1914,1052,label1,631,361,1113,707
084a477e-a429-49bf-9463-f995cd5ea0e5-0018_image.jpg,1914,1052,label1,0,470,289,1052
2a279bda-651c-4740-a616-6862aa904c24-0010_image.jpg,1914,1052,label1,768,395,899,478
53f2206c-7284-413b-86eb-bd9a86f279bb-0058_image.jpg,1914,1052,label1,0,0,1622,719
f075920b-5e7a-4c75-8ce8-3368d5f4254b-0193_image.jpg,1914,1052,label2,1754,385,1857,427
d9eaef25-7d75-45e3-9f70-6fb1a11a3456-0025_image.jpg,1914,1052,label0,891,383,945,422
07fd6b85-0486-4790-ad35-a90a6b79c66c-0120_image.jpg,1914,1052,label2,775,387,923,486
af3ae5e6-27ef-4699-beb3-f2c72831a594-0070_image.jpg,1914,1052,label1,1122,399,1163,431
6a435008-ce2b-4991-b66b-93aa4a084e05-0136_image.jpg,1914,1052,label1,903,391,1292,671
8a90461a-c068-4e68-bbe5-452fdd2f26de-0062_image.jpg,1914,1052,label1,1325,379,1914,826
65725892-b191-4d0c-831c-5f4f84a3b0a9-0021_image.jpg,1914,1052,label0,1469,383,1499,409
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4-0030_image.jpg,1914,1052,label2,745,407,852,486
8b2d3265-8b38-439d-86e9-92dccfee4cb5-0042_image.jpg,1914,1052,label1,718,402,839,465
fc26f4db-22c1-49c7-be8d-b769476cdff2-0147_image.jpg,1914,1052,label2,1262,419,1351,473
65d44631-a35a-4315-a509-2cdc695ff0f6-0029_image.jpg,1914,1052,label0,415,300,491,349
53f2206c-7284-413b-86eb-bd9a86f279bb-0020_image.jpg,1914,1052,label1,0,0,1622,719
937869c5-e3b8-42d0-a0ef-5fe03e88c26f-0051_image.jpg,1914,1052,label2,0,369,142,628
bc097e0a-99bf-438d-9826-5ba0f228ea34-0150_image.jpg,1914,1052,label1,904,398,969,443
8fe618c9-8ea6-4f82-b634-cfebc8a47122-0056_image.jpg,1914,1052,label2,0,432,61,506
6b08aacf-49fe-445b-8085-41d09f937be5-0010_image.jpg,1914,1052,label2,194,406,288,460
686f98de-0c48-4746-80ba-3242c0f254e1-0046_image.jpg,1914,1052,label1,0,343,483,499
435ebc5b-40e8-401c-9816-8f584427f82c-0000_image.jpg,1914,1052,label1,0,465,64,495
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4-0090_image.jpg,1914,1052,label1,831,305,986,432
856ab9c9-3131-4941-81d8-8e318b2857f7-0004_image.jpg,1914,1052,label1,721,371,1066,597
07fd6b85-0486-4790-ad35-a90a6b79c66c-0094_image.jpg,1914,1052,label2,515,419,618,516
07fd6b85-0486-4790-ad35-a90a6b79c66c-0050_image.jpg,1914,1052,label2,1526,420,1650,455
630f5200-f86e-490f-8764-1ecf1d398f5b-0002_image.jpg,1914,1052,label2,1019,443,1030,470
0cec3d1f-544c-4146-8632-84b1f9fe89d3-0013_image.jpg,1914,1052,label1,738,438,809,477
af3ae5e6-27ef-4699-beb3-f2c72831a594-0221_image.jpg,1914,1052,label1,811,369,1386,786
e47d46c4-05cd-490d-9aaf-bce1d11d21be-0043_image.jpg,1914,1052,label1,752,422,783,446
65dea526-0728-4260-8075-fcf76c96fca9-0086_image.jpg,1914,1052,label1,902,353,1201,624
06acf647-e2e9-4562-aa42-eed217e5bd84-0136_image.jpg,1914,1052,label0,704,65,1177,620
8a90461a-c068-4e68-bbe5-452fdd2f26de-0051_image.jpg,1914,1052,label0,450,321,514,367
400a07ae-a945-41de-8a94-b0bf655474e5-0095_image.jpg,1914,1052,label1,1677,345,1914,453
8fe618c9-8ea6-4f82-b634-cfebc8a47122-0018_image.jpg,1914,1052,label2,1056,389,1159,426
6a435008-ce2b-4991-b66b-93aa4a084e05-0067_image.jpg,1914,1052,label2,899,484,951,538
06acf647-e2e9-4562-aa42-eed217e5bd84-0193_image.jpg,1914,1052,label0,708,69,1176,617
af3ae5e6-27ef-4699-beb3-f2c72831a594-0081_image.jpg,1914,1052,label1,958,426,1005,457
eb46684b-f8c9-455e-80ff-1e168d7d2f7c-0017_image.jpg,1914,1052,label1,0,448,72,560
b2365de5-858e-40b3-b782-68fdc6068389-0047_image.jpg,1914,1052,label1,773,288,1442,839
483efc67-5354-4368-bcdb-f51559dda379-0027_image.jpg,1914,1052,label1,72,381,338,564
2a279bda-651c-4740-a616-6862aa904c24-0116_image.jpg,1914,1052,label1,943,413,1007,469
07fd6b85-0486-4790-ad35-a90a6b79c66c-0218_image.jpg,1914,1052,label2,699,388,779,475
f075920b-5e7a-4c75-8ce8-3368d5f4254b-0117_image.jpg,1914,1052,label1,640,364,1114,705
6a435008-ce2b-4991-b66b-93aa4a084e05-0002_image.jpg,1914,1052,label2,867,235,1156,523
8fe618c9-8ea6-4f82-b634-cfebc8a47122-0008_image.jpg,1914,1052,label1,901,433,1065,530
1dac619e-4123-42e9-bf11-8df2db3facf7-0073_image.jpg,1914,1052,label1,655,438,908,548
400a07ae-a945-41de-8a94-b0bf655474e5-0068_image.jpg,1914,1052,label1,805,410,866,448
59bc8d9d-7ab9-4383-ab1b-c5b4941fb6f9-0034_image.jpg,1914,1052,label1,717,440,843,513
3f70775d-223d-4929-b6ac-ab687814a34d-0096_image.jpg,1914,1052,label1,469,450,663,519
047b864f-0753-448b-9483-f990ae41abaf-0008_image.jpg,1914,1052,label1,1292,367,1396,430
07fd6b85-0486-4790-ad35-a90a6b79c66c-0105_image.jpg,1914,1052,label1,1760,412,1914,526
f171f50d-4781-41b6-bec1-3e7a15e596dc-0081_image.jpg,1914,1052,label1,858,498,939,525
f171f50d-4781-41b6-bec1-3e7a15e596dc-0010_image.jpg,1914,1052,label1,698,404,791,430
09da3137-b836-479b-a4c9-5bdfa9b549e0-0134_image.jpg,1914,1052,label1,833,407,919,442
8fe618c9-8ea6-4f82-b634-cfebc8a47122-0099_image.jpg,1914,1052,label1,689,400,808,479
937869c5-e3b8-42d0-a0ef-5fe03e88c26f-0127_image.jpg,1914,1052,label1,1795,426,1914,480
3f70775d-223d-4929-b6ac-ab687814a34d-0069_image.jpg,1914,1052,label1,148,463,202,500
630f5200-f86e-490f-8764-1ecf1d398f5b-0086_image.jpg,1914,1052,label1,786,425,870,470
60ed87f2-7474-43e2-9d9f-b1072f4a1e39-0065_image.jpg,1914,1052,label2,876,411,952,462
f075920b-5e7a-4c75-8ce8-3368d5f4254b-0043_image.jpg,1914,1052,label1,894,394,953,449
28016933-19b0-4398-a4bb-8362267395ba-0002_image.jpg,1914,1052,label1,846,386,1255,680
6b08aacf-49fe-445b-8085-41d09f937be5-0048_image.jpg,1914,1052,label1,1481,441,1538,471
f075920b-5e7a-4c75-8ce8-3368d5f4254b-0110_image.jpg,1914,1052,label1,654,366,1107,691
06acf647-e2e9-4562-aa42-eed217e5bd84-0030_image.jpg,1914,1052,label0,668,51,1149,615
400a07ae-a945-41de-8a94-b0bf655474e5-0075_image.jpg,1914,1052,label1,830,413,883,449
6a435008-ce2b-4991-b66b-93aa4a084e05-0009_image.jpg,1914,1052,label2,735,242,1015,522
62995e02-a09c-43f2-99e5-e23381915b37-0063_image.jpg,1914,1052,label1,878,413,955,472
630f5200-f86e-490f-8764-1ecf1d398f5b-0001_image.jpg,1914,1052,label2,1038,448,1049,474
78b7c40e-e087-4187-aeb2-b010654308b7-0012_image.jpg,1914,1052,label1,667,407,800,493
630f5200-f86e-490f-8764-1ecf1d398f5b-0025_image.jpg,1914,1052,label2,950,379,965,413
fc26f4db-22c1-49c7-be8d-b769476cdff2-0060_image.jpg,1914,1052,label2,996,409,1030,452
937869c5-e3b8-42d0-a0ef-5fe03e88c26f-0169_image.jpg,1914,1052,label2,712,422,771,461
e47d46c4-05cd-490d-9aaf-bce1d11d21be-0045_image.jpg,1914,1052,label1,644,402,761,486
f9609d68-b897-4889-b67b-74bcf31b14f3-0047_image.jpg,1914,1052,label1,589,319,1055,507
2a83167d-bba3-402b-a646-0d27569efbd9-0011_image.jpg,1914,1052,label1,375,360,689,465
06acf647-e2e9-4562-aa42-eed217e5bd84-0172_image.jpg,1914,1052,label0,697,90,1144,616
986ae770-def6-4df5-9382-83dc77e6baf2-0111_image.jpg,1914,1052,label1,926,398,1016,480
cb65a1e9-c01f-49ce-8e46-0f791aae4bf9-0084_image.jpg,1914,1052,label2,1652,350,1914,491
09da3137-b836-479b-a4c9-5bdfa9b549e0-0016_image.jpg,1914,1052,label1,653,371,1204,755
937869c5-e3b8-42d0-a0ef-5fe03e88c26f-0056_image.jpg,1914,1052,label2,1572,378,1644,412
eb46684b-f8c9-455e-80ff-1e168d7d2f7c-0027_image.jpg,1914,1052,label1,0,448,72,560
fc26f4db-22c1-49c7-be8d-b769476cdff2-0144_image.jpg,1914,1052,label1,326,376,639,546
4d5aa6f5-6d2e-444a-8960-e73c62cde93f-0111_image.jpg,1914,1052,label0,1420,406,1516,438
28016933-19b0-4398-a4bb-8362267395ba-0020_image.jpg,1914,1052,label1,848,391,1232,665
856ab9c9-3131-4941-81d8-8e318b2857f7-0032_image.jpg,1914,1052,label1,221,150,1391,890
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4-0013_image.jpg,1914,1052,label1,1022,377,1590,544
0cec3d1f-544c-4146-8632-84b1f9fe89d3-0014_image.jpg,1914,1052,label0,257,446,300,491
06084349-6a34-4e47-8fab-e7a7ca3cbdd8-0038_image.jpg,1914,1052,label1,1409,317,1909,576
435ebc5b-40e8-401c-9816-8f584427f82c-0070_image.jpg,1914,1052,label1,702,412,783,468
e47d46c4-05cd-490d-9aaf-bce1d11d21be-0067_image.jpg,1914,1052,label1,759,401,818,442
2a83167d-bba3-402b-a646-0d27569efbd9-0033_image.jpg,1914,1052,label1,770,448,820,482
b192bc1d-aab7-43d2-a367-19efe2d834c2-0050_image.jpg,1914,1052,label1,846,424,930,479
937869c5-e3b8-42d0-a0ef-5fe03e88c26f-0029_image.jpg,1914,1052,label2,906,395,950,443
a4e74f16-eed6-4eb8-9911-51e0d288cd29-0122_image.jpg,1914,1052,label1,211,355,502,491
6d179946-a669-4f32-8438-145a0f80886c-0037_image.jpg,1914,1052,label1,1675,390,1837,459
084a477e-a429-49bf-9463-f995cd5ea0e5-0022_image.jpg,1914,1052,label1,758,412,1139,673
630f5200-f86e-490f-8764-1ecf1d398f5b-0024_image.jpg,1914,1052,label2,951,386,965,420
f075920b-5e7a-4c75-8ce8-3368d5f4254b-0100_image.jpg,1914,1052,label1,633,364,1104,702
e47d46c4-05cd-490d-9aaf-bce1d11d21be-0029_image.jpg,1914,1052,label1,576,393,619,419
8b2d3265-8b38-439d-86e9-92dccfee4cb5-0126_image.jpg,1914,1052,label2,756,407,855,486
cb65a1e9-c01f-49ce-8e46-0f791aae4bf9-0049_image.jpg,1914,1052,label1,0,395,318,555
6a435008-ce2b-4991-b66b-93aa4a084e05-0011_image.jpg,1914,1052,label2,829,239,1127,535
3f70775d-223d-4929-b6ac-ab687814a34d-0066_image.jpg,1914,1052,label1,148,463,202,500
2a83167d-bba3-402b-a646-0d27569efbd9-0020_image.jpg,1914,1052,label2,893,407,951,460
cb65a1e9-c01f-49ce-8e46-0f791aae4bf9-0043_image.jpg,1914,1052,label2,1118,400,1176,441
c6b38078-47e9-41e4-913a-c082736fb1cf-0165_image.jpg,1914,1052,label2,761,371,868,468
c6b38078-47e9-41e4-913a-c082736fb1cf-0183_image.jpg,1914,1052,label1,980,413,1157,459
46d7842c-5054-479b-8a8f-e6e2da4a8280-0003_image.jpg,1914,1052,label1,260,61,1914,998
2ff64915-103c-4924-a543-f4c7a16832e0-0037_image.jpg,1914,1052,label1,1359,411,1660,493
630f5200-f86e-490f-8764-1ecf1d398f5b-0164_image.jpg,1914,1052,label2,840,381,942,565
f171f50d-4781-41b6-bec1-3e7a15e596dc-0070_image.jpg,1914,1052,label1,790,432,837,458
af3ae5e6-27ef-4699-beb3-f2c72831a594-0186_image.jpg,1914,1052,label1,711,397,993,600
483efc67-5354-4368-bcdb-f51559dda379-0046_image.jpg,1914,1052,label1,1034,276,1477,647
65725892-b191-4d0c-831c-5f4f84a3b0a9-0062_image.jpg,1914,1052,label1,292,401,507,525
986ae770-def6-4df5-9382-83dc77e6baf2-0117_image.jpg,1914,1052,label1,441,404,636,520
ee2d1ee9-dd1d-4e63-9881-19205c5dae27-0011_image.jpg,1914,1052,label2,548,0,1279,700
e47d46c4-05cd-490d-9aaf-bce1d11d21be-0117_image.jpg,1914,1052,label1,707,399,819,476
af3ae5e6-27ef-4699-beb3-f2c72831a594-0074_image.jpg,1914,1052,label1,1057,410,1096,442
65dea526-0728-4260-8075-fcf76c96fca9-0051_image.jpg,1914,1052,label1,1074,411,1145,440
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c-0027_image.jpg,1914,1052,label2,856,418,890,444
937869c5-e3b8-42d0-a0ef-5fe03e88c26f-0164_image.jpg,1914,1052,label2,697,440,749,475
f171f50d-4781-41b6-bec1-3e7a15e596dc-0064_image.jpg,1914,1052,label1,0,435,634,773
b38d6b73-db94-4345-b313-0aee58588ded-0063_image.jpg,1914,1052,label1,718,425,808,484
4d5aa6f5-6d2e-444a-8960-e73c62cde93f-0104_image.jpg,1914,1052,label2,1020,396,1067,433
a4e74f16-eed6-4eb8-9911-51e0d288cd29-0135_image.jpg,1914,1052,label1,1051,459,1111,492
1dac619e-4123-42e9-bf11-8df2db3facf7-0061_image.jpg,1914,1052,label1,841,410,884,439
06084349-6a34-4e47-8fab-e7a7ca3cbdd8-0000_image.jpg,1914,1052,label1,956,437,990,460
e47d46c4-05cd-490d-9aaf-bce1d11d21be-0167_image.jpg,1914,1052,label2,1060,405,1131,474
630f5200-f86e-490f-8764-1ecf1d398f5b-0020_image.jpg,1914,1052,label2,956,455,970,488
06acf647-e2e9-4562-aa42-eed217e5bd84-0086_image.jpg,1914,1052,label0,666,63,1138,619
483efc67-5354-4368-bcdb-f51559dda379-0048_image.jpg,1914,1052,label1,1065,238,1633,706
8a90461a-c068-4e68-bbe5-452fdd2f26de-0038_image.jpg,1914,1052,label2,121,470,200,502
8b2d3265-8b38-439d-86e9-92dccfee4cb5-0063_image.jpg,1914,1052,label1,872,412,972,479
f171f50d-4781-41b6-bec1-3e7a15e596dc-0032_image.jpg,1914,1052,label2,887,348,1098,437
07fd6b85-0486-4790-ad35-a90a6b79c66c-0231_image.jpg,1914,1052,label1,0,359,392,514
59bc8d9d-7ab9-4383-ab1b-c5b4941fb6f9-0024_image.jpg,1914,1052,label1,714,440,836,510
e01aefe6-f367-4c00-b006-f9327a1ffc5f-0023_image.jpg,1914,1052,label1,642,406,693,446
8b2d3265-8b38-439d-86e9-92dccfee4cb5-0040_image.jpg,1914,1052,label1,641,410,764,466
2a279bda-651c-4740-a616-6862aa904c24-0093_image.jpg,1914,1052,label1,822,399,880,444
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c-0001_image.jpg,1914,1052,label1,700,413,787,473
400a07ae-a945-41de-8a94-b0bf655474e5-0058_image.jpg,1914,1052,label1,385,404,553,452
65dea526-0728-4260-8075-fcf76c96fca9-0014_image.jpg,1914,1052,label1,1081,407,1149,436
400a07ae-a945-41de-8a94-b0bf655474e5-0131_image.jpg,1914,1052,label1,1677,345,1914,453
483efc67-5354-4368-bcdb-f51559dda379-0028_image.jpg,1914,1052,label1,1840,500,1914,553
e47d46c4-05cd-490d-9aaf-bce1d11d21be-0094_image.jpg,1914,1052,label1,819,412,924,468
986ae770-def6-4df5-9382-83dc77e6baf2-0126_image.jpg,1914,1052,label1,514,412,737,526
cb65a1e9-c01f-49ce-8e46-0f791aae4bf9-0125_image.jpg,1914,1052,label2,796,392,921,472
b38d6b73-db94-4345-b313-0aee58588ded-0050_image.jpg,1914,1052,label1,860,423,919,455
4d5aa6f5-6d2e-444a-8960-e73c62cde93f-0014_image.jpg,1914,1052,label2,1462,334,1870,479
1dac619e-4123-42e9-bf11-8df2db3facf7-0045_image.jpg,1914,1052,label1,510,413,561,446
07fd6b85-0486-4790-ad35-a90a6b79c66c-0227_image.jpg,1914,1052,label2,736,415,815,480
db3d52ee-4a97-41cc-b73d-b5d696f915ea-0018_image.jpg,1914,1052,label2,759,373,1076,641
4d5aa6f5-6d2e-444a-8960-e73c62cde93f-0043_image.jpg,1914,1052,label2,1414,395,1545,477
435ebc5b-40e8-401c-9816-8f584427f82c-0028_image.jpg,1914,1052,label1,784,451,847,484
986ae770-def6-4df5-9382-83dc77e6baf2-0096_image.jpg,1914,1052,label1,607,133,1585,975
d1d539c2-8321-45d9-868a-fd8544e0ce01-0024_image.jpg,1914,1052,label2,586,0,1706,871
28016933-19b0-4398-a4bb-8362267395ba-0031_image.jpg,1914,1052,label1,857,385,1292,700
fc26f4db-22c1-49c7-be8d-b769476cdff2-0010_image.jpg,1914,1052,label1,0,357,219,747
06acf647-e2e9-4562-aa42-eed217e5bd84-0218_image.jpg,1914,1052,label0,779,113,1195,604
937869c5-e3b8-42d0-a0ef-5fe03e88c26f-0160_image.jpg,1914,1052,label2,729,424,772,454
047b864f-0753-448b-9483-f990ae41abaf-0090_image.jpg,1914,1052,label1,751,432,833,493
78b7c40e-e087-4187-aeb2-b010654308b7-0028_image.jpg,1914,1052,label1,437,415,683,527
c6b38078-47e9-41e4-913a-c082736fb1cf-0000_image.jpg,1914,1052,label2,826,417,857,456
d9eaef25-7d75-45e3-9f70-6fb1a11a3456-0037_image.jpg,1914,1052,label0,263,350,415,405
937869c5-e3b8-42d0-a0ef-5fe03e88c26f-0005_image.jpg,1914,1052,label2,1827,373,1914,437
53f2206c-7284-413b-86eb-bd9a86f279bb-0074_image.jpg,1914,1052,label1,0,0,1622,719
f075920b-5e7a-4c75-8ce8-3368d5f4254b-0142_image.jpg,1914,1052,label1,631,360,1118,710
af3ae5e6-27ef-4699-beb3-f2c72831a594-0020_image.jpg,1914,1052,label1,1034,391,1083,425
af3ae5e6-27ef-4699-beb3-f2c72831a594-0210_image.jpg,1914,1052,label1,659,357,1234,761
cb65a1e9-c01f-49ce-8e46-0f791aae4bf9-0146_image.jpg,1914,1052,label2,1370,370,1746,493
65dea526-0728-4260-8075-fcf76c96fca9-0046_image.jpg,1914,1052,label1,1074,411,1145,440
d9eaef25-7d75-45e3-9f70-6fb1a11a3456-0042_image.jpg,1914,1052,label2,713,114,1235,667
6d179946-a669-4f32-8438-145a0f80886c-0041_image.jpg,1914,1052,label1,1690,390,1845,457
8b2d3265-8b38-439d-86e9-92dccfee4cb5-0204_image.jpg,1914,1052,label1,233,441,442,485
cb65a1e9-c01f-49ce-8e46-0f791aae4bf9-0133_image.jpg,1914,1052,label2,1637,365,1914,461
c6b38078-47e9-41e4-913a-c082736fb1cf-0075_image.jpg,1914,1052,label1,0,367,406,1017
8a90461a-c068-4e68-bbe5-452fdd2f26de-0041_image.jpg,1914,1052,label2,785,427,844,454
07fd6b85-0486-4790-ad35-a90a6b79c66c-0101_image.jpg,1914,1052,label2,747,368,845,443
435ebc5b-40e8-401c-9816-8f584427f82c-0015_image.jpg,1914,1052,label1,828,412,879,441
a4e74f16-eed6-4eb8-9911-51e0d288cd29-0058_image.jpg,1914,1052,label1,1238,399,1368,458
f075920b-5e7a-4c75-8ce8-3368d5f4254b-0008_image.jpg,1914,1052,label2,374,365,682,579
8b2d3265-8b38-439d-86e9-92dccfee4cb5-0084_image.jpg,1914,1052,label2,716,389,790,466
09da3137-b836-479b-a4c9-5bdfa9b549e0-0001_image.jpg,1914,1052,label1,667,371,1185,734
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c-0063_image.jpg,1914,1052,label1,332,399,411,430
986ae770-def6-4df5-9382-83dc77e6baf2-0122_image.jpg,1914,1052,label1,801,403,895,467
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4-0077_image.jpg,1914,1052,label1,845,418,1019,563
2a83167d-bba3-402b-a646-0d27569efbd9-0062_image.jpg,1914,1052,label1,506,289,1028,755
937869c5-e3b8-42d0-a0ef-5fe03e88c26f-0134_image.jpg,1914,1052,label2,837,412,879,437
60ed87f2-7474-43e2-9d9f-b1072f4a1e39-0103_image.jpg,1914,1052,label2,378,459,496,545
3f70775d-223d-4929-b6ac-ab687814a34d-0073_image.jpg,1914,1052,label1,0,474,56,498
8a90461a-c068-4e68-bbe5-452fdd2f26de-0003_image.jpg,1914,1052,label1,1040,386,1121,452
084a477e-a429-49bf-9463-f995cd5ea0e5-0021_image.jpg,1914,1052,label1,783,434,1140,685
7a8b1e0a-be2c-44ba-af1e-c87d89402ca7-0049_image.jpg,1914,1052,label2,1571,436,1688,484
435ebc5b-40e8-401c-9816-8f584427f82c-0080_image.jpg,1914,1052,label1,663,409,782,478
bc097e0a-99bf-438d-9826-5ba0f228ea34-0058_image.jpg,1914,1052,label1,1348,413,1577,475
06084349-6a34-4e47-8fab-e7a7ca3cbdd8-0062_image.jpg,1914,1052,label1,916,432,962,464
e47d46c4-05cd-490d-9aaf-bce1d11d21be-0064_image.jpg,1914,1052,label1,975,394,1081,478
07fd6b85-0486-4790-ad35-a90a6b79c66c-0107_image.jpg,1914,1052,label1,932,425,1266,551
ee2d1ee9-dd1d-4e63-9881-19205c5dae27-0024_image.jpg,1914,1052,label2,540,0,1276,705
fc26f4db-22c1-49c7-be8d-b769476cdff2-0077_image.jpg,1914,1052,label1,1840,409,1914,500
400a07ae-a945-41de-8a94-b0bf655474e5-0106_image.jpg,1914,1052,label1,1677,345,1914,453
53f2206c-7284-413b-86eb-bd9a86f279bb-0126_image.jpg,1914,1052,label1,0,0,1622,719
e01aefe6-f367-4c00-b006-f9327a1ffc5f-0001_image.jpg,1914,1052,label1,1060,309,1577,667
b192bc1d-aab7-43d2-a367-19efe2d834c2-0037_image.jpg,1914,1052,label1,839,424,929,478
2a279bda-651c-4740-a616-6862aa904c24-0122_image.jpg,1914,1052,label1,968,414,1040,477
eb46684b-f8c9-455e-80ff-1e168d7d2f7c-0023_image.jpg,1914,1052,label1,0,448,72,560
bc097e0a-99bf-438d-9826-5ba0f228ea34-0158_image.jpg,1914,1052,label1,902,422,994,484
2a279bda-651c-4740-a616-6862aa904c24-0081_image.jpg,1914,1052,label1,782,409,838,449
856ab9c9-3131-4941-81d8-8e318b2857f7-0089_image.jpg,1914,1052,label1,700,427,817,492
78b7c40e-e087-4187-aeb2-b010654308b7-0047_image.jpg,1914,1052,label1,259,295,342,330
e47d46c4-05cd-490d-9aaf-bce1d11d21be-0166_image.jpg,1914,1052,label2,1159,392,1272,473
fc26f4db-22c1-49c7-be8d-b769476cdff2-0082_image.jpg,1914,1052,label2,1036,427,1093,472
06084349-6a34-4e47-8fab-e7a7ca3cbdd8-0076_image.jpg,1914,1052,label1,1209,470,1260,494
4d5aa6f5-6d2e-444a-8960-e73c62cde93f-0040_image.jpg,1914,1052,label2,1060,394,1152,459
937869c5-e3b8-42d0-a0ef-5fe03e88c26f-0167_image.jpg,1914,1052,label2,681,450,737,487
09da3137-b836-479b-a4c9-5bdfa9b549e0-0025_image.jpg,1914,1052,label1,658,362,1204,743
8b2d3265-8b38-439d-86e9-92dccfee4cb5-0055_image.jpg,1914,1052,label1,598,441,715,517
dd49d264-aecf-4d23-92c1-adf35a8ab29b-0084_image.jpg,1914,1052,label0,460,0,1394,774
8fe618c9-8ea6-4f82-b634-cfebc8a47122-0168_image.jpg,1914,1052,label1,0,0,1622,719
f171f50d-4781-41b6-bec1-3e7a15e596dc-0008_image.jpg,1914,1052,label1,0,393,523,677
7a8b1e0a-be2c-44ba-af1e-c87d89402ca7-0006_image.jpg,1914,1052,label1,841,409,887,436
435ebc5b-40e8-401c-9816-8f584427f82c-0051_image.jpg,1914,1052,label1,0,358,562,690
856ab9c9-3131-4941-81d8-8e318b2857f7-0003_image.jpg,1914,1052,label1,731,366,1096,605
6a435008-ce2b-4991-b66b-93aa4a084e05-0033_image.jpg,1914,1052,label1,316,385,471,459
c6b38078-47e9-41e4-913a-c082736fb1cf-0118_image.jpg,1914,1052,label2,832,417,904,473
686f98de-0c48-4746-80ba-3242c0f254e1-0013_image.jpg,1914,1052,label0,1460,267,1737,465
2a279bda-651c-4740-a616-6862aa904c24-0041_image.jpg,1914,1052,label1,986,441,1021,464
894333fe-2f3d-4828-9ea7-8bd4305bfebb-0040_image.jpg,1914,1052,label1,1017,423,1059,451
937869c5-e3b8-42d0-a0ef-5fe03e88c26f-0107_image.jpg,1914,1052,label2,276,428,386,502
cb65a1e9-c01f-49ce-8e46-0f791aae4bf9-0126_image.jpg,1914,1052,label2,1211,391,1358,488
06acf647-e2e9-4562-aa42-eed217e5bd84-0113_image.jpg,1914,1052,label0,691,64,1162,616
400a07ae-a945-41de-8a94-b0bf655474e5-0040_image.jpg,1914,1052,label1,650,330,1037,674
cb65a1e9-c01f-49ce-8e46-0f791aae4bf9-0127_image.jpg,1914,1052,label2,1494,382,1674,497
630f5200-f86e-490f-8764-1ecf1d398f5b-0032_image.jpg,1914,1052,label2,954,416,969,453
630f5200-f86e-490f-8764-1ecf1d398f5b-0136_image.jpg,1914,1052,label2,834,404,873,436
1db03ecc-1d79-474b-bbbf-79d0b16bf277-0022_image.jpg,1914,1052,label1,856,456,934,528
f075920b-5e7a-4c75-8ce8-3368d5f4254b-0012_image.jpg,1914,1052,label2,652,404,706,456
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4-0107_image.jpg,1914,1052,label1,770,392,963,551
60ed87f2-7474-43e2-9d9f-b1072f4a1e39-0080_image.jpg,1914,1052,label1,692,402,775,458
1431a177-2248-47e2-8709-2628206eeac4-0017_image.jpg,1914,1052,label2,805,265,1371,730
047b864f-0753-448b-9483-f990ae41abaf-0049_image.jpg,1914,1052,label1,202,384,309,423
06acf647-e2e9-4562-aa42-eed217e5bd84-0053_image.jpg,1914,1052,label0,716,44,1200,614
9ca144df-4438-40ae-a7e3-227ba1885844-0021_image.jpg,1914,1052,label0,619,421,668,459
8e5bfc79-ce93-4752-89f8-ca76db553240-0051_image.jpg,1914,1052,label2,990,405,1099,496
f171f50d-4781-41b6-bec1-3e7a15e596dc-0025_image.jpg,1914,1052,label2,1058,442,1122,469
856ab9c9-3131-4941-81d8-8e318b2857f7-0094_image.jpg,1914,1052,label1,1314,396,1377,421
4d5aa6f5-6d2e-444a-8960-e73c62cde93f-0137_image.jpg,1914,1052,label2,52,375,178,500
856ab9c9-3131-4941-81d8-8e318b2857f7-0023_image.jpg,1914,1052,label1,267,136,1401,873
215d6826-a20a-45f7-aa3c-67f88fbbcb1e-0062_image.jpg,1914,1052,label1,605,460,734,513
06acf647-e2e9-4562-aa42-eed217e5bd84-0176_image.jpg,1914,1052,label0,772,66,1225,601
53f2206c-7284-413b-86eb-bd9a86f279bb-0143_image.jpg,1914,1052,label1,0,0,1622,719
8fe618c9-8ea6-4f82-b634-cfebc8a47122-0094_image.jpg,1914,1052,label1,1353,407,1509,474
65725892-b191-4d0c-831c-5f4f84a3b0a9-0013_image.jpg,1914,1052,label1,1341,0,1914,1052
630f5200-f86e-490f-8764-1ecf1d398f5b-0051_image.jpg,1914,1052,label2,937,393,978,464
09da3137-b836-479b-a4c9-5bdfa9b549e0-0027_image.jpg,1914,1052,label1,652,363,1208,751
09da3137-b836-479b-a4c9-5bdfa9b549e0-0135_image.jpg,1914,1052,label1,758,404,851,441
