5375f8e6-96e9-4f49-97ff-d5df95f12464/0189,832,268,1175,584,truck,89.60162401199341
5375f8e6-96e9-4f49-97ff-d5df95f12464/0190,838,282,1166,587,truck,95.80807089805603
5375f8e6-96e9-4f49-97ff-d5df95f12464/0191,835,278,1162,582,truck,93.80701780319214
5375f8e6-96e9-4f49-97ff-d5df95f12464/0191,154,440,274,514,sheep,65.90368151664734
5375f8e6-96e9-4f49-97ff-d5df95f12464/0193,1145,135,1446,489,truck,62.037986516952515
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0000,538,454,671,504,car,51.51899456977844
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0001,554,423,736,482,car,53.1227171421051
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0002,575,411,778,482,car,67.51957535743713
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0002,573,412,779,482,truck,52.37048268318176
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0004,1344,398,1396,546,person,82.21214413642883
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0005,1538,365,1603,585,person,94.28519010543823
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0017,941,396,1001,432,car,53.16665172576904
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0018,941,389,1002,425,car,51.68284773826599
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0029,844,411,984,472,car,77.1383285522461
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0029,841,411,982,471,truck,58.70029330253601
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0030,778,405,948,472,car,70.81894874572754
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0031,735,400,909,472,car,60.46973466873169
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0032,667,405,714,489,person,77.60995030403137
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0032,674,437,708,493,motorcycle,63.14014792442322
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0033,524,427,592,526,motorcycle,88.38891386985779
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0033,520,386,593,509,person,87.15550899505615
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0034,4,346,142,588,person,89.83838558197021
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0034,6,449,196,633,motorcycle,74.04106259346008
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0041,559,408,665,487,car,90.26563763618469
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0042,477,402,652,544,bus,84.73657965660095
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0043,195,363,571,594,boat,66.98557734489441
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0043,187,358,572,595,bus,66.49218797683716
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0051,725,408,799,467,car,77.97204256057739
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0052,698,408,796,478,car,84.09761786460876
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0053,659,400,785,492,car,94.78456974029541
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0054,546,384,752,520,car,96.80997729301453
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0055,287,363,682,583,car,87.57237792015076
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0056,0,356,361,745,truck,71.02696299552917
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0056,-4,357,358,735,car,53.175169229507446
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0058,9,428,195,492,truck,62.60382533073425
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0059,8,426,173,490,truck,60.752660036087036
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0060,153,429,289,486,car,72.79191017150879
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0061,53,427,190,500,car,84.97635126113892
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0062,289,417,376,484,car,94.26956176757812
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0063,401,428,480,483,car,92.485511302948
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0064,419,444,495,497,car,85.80117225646973
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0065,396,446,472,501,car,82.60093927383423
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0066,375,444,449,498,car,88.08095455169678
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0067,533,439,601,489,car,82.07225203514099
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0068,930,442,990,487,car,76.40799880027771
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0069,970,431,1033,478,car,63.41907978057861
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0070,992,395,1055,438,car,65.00369310379028
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0071,1010,426,1073,472,car,66.7596161365509
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0072,1008,423,1075,471,car,62.11814284324646
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0073,996,412,1065,462,car,64.87006545066833
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0074,988,409,1060,461,car,74.27887916564941
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0075,1463,404,1566,463,car,50.6960928440094
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0078,284,407,414,482,car,98.23231101036072
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0079,458,422,560,490,car,96.53302431106567
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0080,443,418,540,488,car,97.72036075592041
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0081,389,424,506,498,car,95.57188153266907
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0082,633,411,758,484,car,95.15288472175598
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0083,790,413,943,487,car,74.32450652122498
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0084,795,395,978,476,car,82.792067527771
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0085,748,406,946,490,car,61.01471185684204
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0086,651,385,861,475,car,89.08264636993408
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0087,525,401,751,488,car,73.78523349761963
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0088,345,394,601,482,car,80.97790479660034
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0089,124,401,423,501,truck,73.01682829856873
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0089,121,403,378,499,car,62.91546821594238
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0090,3,402,137,504,truck,52.24382281303406
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0126,350,411,451,449,car,51.057595014572144
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0128,188,405,301,450,car,56.334346532821655
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0129,97,390,252,445,car,51.932358741760254
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0130,0,385,159,466,car,56.78122043609619
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0131,0,400,94,477,car,78.7253737449646
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0134,1446,414,1547,489,bird,55.67700266838074
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0135,1513,200,1703,300,bird,84.70678925514221
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0139,860,418,910,451,car,58.90268087387085
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0140,844,424,900,457,car,66.39118194580078
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0141,825,418,885,458,car,50.83932280540466
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0142,803,420,872,464,car,61.75169348716736
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0143,779,412,859,466,car,82.2849690914154
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0144,745,408,845,474,truck,75.58645606040955
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0145,699,412,817,481,car,87.01392412185669
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0146,624,405,777,499,truck,75.0500738620758
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0147,496,386,725,523,car,83.61514806747437
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0148,196,374,626,583,car,58.14601182937622
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0148,195,379,634,587,truck,54.19685244560242
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0149,5,318,394,656,truck,91.58111810684204
72e86196-dd16-4d1a-8285-26057e0aea6a/0000,723,434,1089,666,car,98.86031150817871
72e86196-dd16-4d1a-8285-26057e0aea6a/0000,740,436,808,518,car,64.87574577331543
72e86196-dd16-4d1a-8285-26057e0aea6a/0001,782,439,1097,648,car,98.12198877334595
72e86196-dd16-4d1a-8285-26057e0aea6a/0002,809,447,1095,632,car,99.44487810134888
72e86196-dd16-4d1a-8285-26057e0aea6a/0003,1783,656,1915,838,surfboard,56.383854150772095
72e86196-dd16-4d1a-8285-26057e0aea6a/0014,936,431,980,455,car,55.76220750808716
72e86196-dd16-4d1a-8285-26057e0aea6a/0016,1083,389,1113,488,person,73.3005702495575
72e86196-dd16-4d1a-8285-26057e0aea6a/0016,954,429,999,455,car,58.9866578578949
72e86196-dd16-4d1a-8285-26057e0aea6a/0017,1111,383,1147,500,person,75.0510036945343
72e86196-dd16-4d1a-8285-26057e0aea6a/0017,962,429,1007,455,car,60.041165351867676
72e86196-dd16-4d1a-8285-26057e0aea6a/0018,1144,377,1189,508,person,80.6109368801117
72e86196-dd16-4d1a-8285-26057e0aea6a/0018,2,499,80,633,fire hydrant,78.67502570152283
72e86196-dd16-4d1a-8285-26057e0aea6a/0018,969,428,1013,457,car,63.41203451156616
72e86196-dd16-4d1a-8285-26057e0aea6a/0019,1184,363,1248,532,person,89.97156620025635
72e86196-dd16-4d1a-8285-26057e0aea6a/0019,971,429,1018,459,car,77.46981382369995
72e86196-dd16-4d1a-8285-26057e0aea6a/0020,1248,344,1330,561,person,95.48490047454834
72e86196-dd16-4d1a-8285-26057e0aea6a/0020,970,431,1020,461,car,61.72294616699219
72e86196-dd16-4d1a-8285-26057e0aea6a/0021,1357,309,1477,610,person,94.55613493919373
72e86196-dd16-4d1a-8285-26057e0aea6a/0021,968,429,1018,460,car,52.63664126396179
72e86196-dd16-4d1a-8285-26057e0aea6a/0022,1613,220,1818,733,person,93.72125267982483
72e86196-dd16-4d1a-8285-26057e0aea6a/0022,967,428,1020,462,car,62.68119215965271
72e86196-dd16-4d1a-8285-26057e0aea6a/0023,971,429,1024,462,car,51.210594177246094
72e86196-dd16-4d1a-8285-26057e0aea6a/0024,979,429,1034,464,car,53.51155400276184
72e86196-dd16-4d1a-8285-26057e0aea6a/0025,989,438,1045,472,car,58.17389488220215
72e86196-dd16-4d1a-8285-26057e0aea6a/0027,999,443,1068,482,car,59.60365533828735
72e86196-dd16-4d1a-8285-26057e0aea6a/0028,987,429,1071,473,truck,51.752036809921265
72e86196-dd16-4d1a-8285-26057e0aea6a/0029,997,427,1089,474,car,59.224843978881836
72e86196-dd16-4d1a-8285-26057e0aea6a/0031,1051,418,1137,476,car,53.959763050079346
72e86196-dd16-4d1a-8285-26057e0aea6a/0032,1096,428,1159,476,car,53.27203869819641
72e86196-dd16-4d1a-8285-26057e0aea6a/0033,1673,613,1913,826,bench,53.05553674697876
72e86196-dd16-4d1a-8285-26057e0aea6a/0034,1484,418,1716,507,car,95.86703181266785
72e86196-dd16-4d1a-8285-26057e0aea6a/0035,1484,412,1741,518,car,82.47543573379517
72e86196-dd16-4d1a-8285-26057e0aea6a/0037,1306,436,1427,482,car,92.56284832954407
72e86196-dd16-4d1a-8285-26057e0aea6a/0038,1233,416,1366,467,car,81.53662085533142
72e86196-dd16-4d1a-8285-26057e0aea6a/0039,1156,404,1299,462,car,80.64818978309631
72e86196-dd16-4d1a-8285-26057e0aea6a/0040,1065,407,1223,478,car,86.03984713554382
72e86196-dd16-4d1a-8285-26057e0aea6a/0041,964,398,1153,484,car,94.50058341026306
72e86196-dd16-4d1a-8285-26057e0aea6a/0042,730,394,1012,524,car,93.28038692474365
72e86196-dd16-4d1a-8285-26057e0aea6a/0043,471,399,914,609,car,95.8416759967804
72e86196-dd16-4d1a-8285-26057e0aea6a/0044,1,393,729,878,car,96.93134427070618
72e86196-dd16-4d1a-8285-26057e0aea6a/0045,295,404,335,494,person,90.16673564910889
72e86196-dd16-4d1a-8285-26057e0aea6a/0045,331,404,371,491,person,88.29002380371094
72e86196-dd16-4d1a-8285-26057e0aea6a/0046,51,418,96,549,person,79.20224666595459
72e86196-dd16-4d1a-8285-26057e0aea6a/0046,73,422,120,549,person,73.04235100746155
72e86196-dd16-4d1a-8285-26057e0aea6a/0049,787,466,838,531,truck,70.55861353874207
72e86196-dd16-4d1a-8285-26057e0aea6a/0050,763,441,830,518,truck,61.88613176345825
72e86196-dd16-4d1a-8285-26057e0aea6a/0051,734,431,803,511,truck,63.57121467590332
72e86196-dd16-4d1a-8285-26057e0aea6a/0052,691,396,802,522,truck,86.97165846824646
72e86196-dd16-4d1a-8285-26057e0aea6a/0053,617,335,799,511,truck,98.70718121528625
72e86196-dd16-4d1a-8285-26057e0aea6a/0054,415,253,748,539,truck,99.87205862998962
72e86196-dd16-4d1a-8285-26057e0aea6a/0055,6,68,623,721,truck,97.04955220222473
72e86196-dd16-4d1a-8285-26057e0aea6a/0055,139,210,225,304,person,62.97484636306763
72e86196-dd16-4d1a-8285-26057e0aea6a/0062,369,427,462,468,car,50.021398067474365
72e86196-dd16-4d1a-8285-26057e0aea6a/0063,339,439,469,485,car,56.314945220947266
72e86196-dd16-4d1a-8285-26057e0aea6a/0064,726,497,790,525,car,75.2061128616333
72e86196-dd16-4d1a-8285-26057e0aea6a/0065,339,445,715,640,car,89.52919244766235
72e86196-dd16-4d1a-8285-26057e0aea6a/0066,514,469,576,504,car,84.69786047935486
72e86196-dd16-4d1a-8285-26057e0aea6a/0067,406,449,579,531,car,67.959463596344
72e86196-dd16-4d1a-8285-26057e0aea6a/0067,219,430,252,509,person,66.1720871925354
73dd2560-1057-4a74-ad6c-431079e2d054/0000,610,406,1115,705,car,86.1373245716095
73dd2560-1057-4a74-ad6c-431079e2d054/0001,609,406,1122,705,car,88.37956190109253
73dd2560-1057-4a74-ad6c-431079e2d054/0001,606,393,1128,708,truck,50.4146933555603
73dd2560-1057-4a74-ad6c-431079e2d054/0002,602,406,1129,706,car,85.92784404754639
73dd2560-1057-4a74-ad6c-431079e2d054/0002,594,393,1129,710,truck,74.79588985443115
73dd2560-1057-4a74-ad6c-431079e2d054/0003,584,389,1133,703,truck,88.19471001625061
73dd2560-1057-4a74-ad6c-431079e2d054/0003,592,392,1124,700,car,63.51671814918518
73dd2560-1057-4a74-ad6c-431079e2d054/0004,606,405,1118,710,car,82.4024498462677
73dd2560-1057-4a74-ad6c-431079e2d054/0004,602,392,1119,714,truck,78.66265773773193
73dd2560-1057-4a74-ad6c-431079e2d054/0005,606,403,1098,699,car,88.87231349945068
73dd2560-1057-4a74-ad6c-431079e2d054/0006,617,406,1098,705,car,93.69900822639465
73dd2560-1057-4a74-ad6c-431079e2d054/0007,624,396,1124,687,car,78.41006517410278
73dd2560-1057-4a74-ad6c-431079e2d054/0007,614,388,1135,689,truck,68.13523173332214
73dd2560-1057-4a74-ad6c-431079e2d054/0008,612,409,1113,706,car,87.96681761741638
73dd2560-1057-4a74-ad6c-431079e2d054/0008,613,400,1120,704,truck,58.02895426750183
73dd2560-1057-4a74-ad6c-431079e2d054/0009,606,399,1135,714,truck,82.88460969924927
73dd2560-1057-4a74-ad6c-431079e2d054/0009,614,408,1137,710,car,76.27321481704712
73dd2560-1057-4a74-ad6c-431079e2d054/0010,603,390,1157,708,truck,81.72585368156433
73dd2560-1057-4a74-ad6c-431079e2d054/0010,611,403,1148,706,car,69.00627017021179
73dd2560-1057-4a74-ad6c-431079e2d054/0011,610,398,1156,712,truck,87.42684721946716
73dd2560-1057-4a74-ad6c-431079e2d054/0011,619,408,1150,714,car,69.24403309822083
73dd2560-1057-4a74-ad6c-431079e2d054/0012,627,392,1141,698,truck,83.3764910697937
73dd2560-1057-4a74-ad6c-431079e2d054/0012,640,398,1134,702,car,71.05312943458557
73dd2560-1057-4a74-ad6c-431079e2d054/0013,632,396,1139,695,truck,85.53507924079895
73dd2560-1057-4a74-ad6c-431079e2d054/0013,643,398,1128,697,car,77.41748094558716
73dd2560-1057-4a74-ad6c-431079e2d054/0014,651,399,1143,697,truck,84.09267663955688
73dd2560-1057-4a74-ad6c-431079e2d054/0014,650,408,1134,700,car,65.48072099685669
73dd2560-1057-4a74-ad6c-431079e2d054/0015,662,396,1161,708,truck,85.44885516166687
73dd2560-1057-4a74-ad6c-431079e2d054/0015,659,404,1158,706,car,72.82782793045044
73dd2560-1057-4a74-ad6c-431079e2d054/0016,649,378,1183,697,truck,70.98195552825928
73dd2560-1057-4a74-ad6c-431079e2d054/0016,651,380,1182,688,car,61.93588972091675
73dd2560-1057-4a74-ad6c-431079e2d054/0017,664,387,1189,704,truck,87.59117126464844
73dd2560-1057-4a74-ad6c-431079e2d054/0017,666,393,1187,701,car,69.48569416999817
73dd2560-1057-4a74-ad6c-431079e2d054/0018,679,393,1192,707,truck,84.49647426605225
73dd2560-1057-4a74-ad6c-431079e2d054/0018,684,401,1183,706,car,58.504003286361694
73dd2560-1057-4a74-ad6c-431079e2d054/0019,684,388,1197,694,truck,87.0098352432251
73dd2560-1057-4a74-ad6c-431079e2d054/0019,690,390,1188,694,car,65.63951373100281
73dd2560-1057-4a74-ad6c-431079e2d054/0020,684,391,1190,698,truck,78.573477268219
73dd2560-1057-4a74-ad6c-431079e2d054/0020,691,393,1181,698,car,64.69278931617737
73dd2560-1057-4a74-ad6c-431079e2d054/0021,704,394,1188,697,car,82.10546970367432
73dd2560-1057-4a74-ad6c-431079e2d054/0021,710,396,1195,695,truck,52.54279375076294
73dd2560-1057-4a74-ad6c-431079e2d054/0022,720,395,1198,695,car,76.11784934997559
73dd2560-1057-4a74-ad6c-431079e2d054/0022,703,392,1221,698,truck,70.9758460521698
73dd2560-1057-4a74-ad6c-431079e2d054/0023,718,391,1237,690,truck,80.65818548202515
73dd2560-1057-4a74-ad6c-431079e2d054/0023,732,394,1242,685,car,76.12100839614868
73dd2560-1057-4a74-ad6c-431079e2d054/0024,752,423,1240,705,truck,81.63536190986633
73dd2560-1057-4a74-ad6c-431079e2d054/0024,756,422,1232,704,car,65.31875133514404
73dd2560-1057-4a74-ad6c-431079e2d054/0025,732,411,1239,708,car,83.82512927055359
73dd2560-1057-4a74-ad6c-431079e2d054/0025,730,406,1251,709,truck,72.36107587814331
73dd2560-1057-4a74-ad6c-431079e2d054/0026,724,408,1234,695,car,80.52255511283875
73dd2560-1057-4a74-ad6c-431079e2d054/0026,710,401,1239,697,truck,75.27043223381042
73dd2560-1057-4a74-ad6c-431079e2d054/0027,705,404,1243,697,truck,83.54735970497131
73dd2560-1057-4a74-ad6c-431079e2d054/0027,720,410,1239,697,car,83.0481231212616
73dd2560-1057-4a74-ad6c-431079e2d054/0028,715,410,1234,706,truck,82.81012177467346
73dd2560-1057-4a74-ad6c-431079e2d054/0028,723,413,1227,706,car,81.30546808242798
73dd2560-1057-4a74-ad6c-431079e2d054/0029,722,407,1230,704,car,88.91316056251526
73dd2560-1057-4a74-ad6c-431079e2d054/0029,708,403,1237,700,truck,77.0513117313385
73dd2560-1057-4a74-ad6c-431079e2d054/0030,705,403,1239,712,truck,88.90583515167236
73dd2560-1057-4a74-ad6c-431079e2d054/0030,713,412,1235,712,car,65.19771814346313
73dd2560-1057-4a74-ad6c-431079e2d054/0031,693,395,1242,695,truck,84.8164975643158
73dd2560-1057-4a74-ad6c-431079e2d054/0031,713,406,1245,692,car,66.94566607475281
73dd2560-1057-4a74-ad6c-431079e2d054/0032,706,409,1238,694,car,90.26915431022644
73dd2560-1057-4a74-ad6c-431079e2d054/0033,706,412,1226,703,car,84.0032160282135
73dd2560-1057-4a74-ad6c-431079e2d054/0033,702,404,1232,704,truck,64.80603814125061
73dd2560-1057-4a74-ad6c-431079e2d054/0034,705,407,1232,699,car,86.50867938995361
73dd2560-1057-4a74-ad6c-431079e2d054/0034,717,405,1228,702,truck,53.317803144454956
73dd2560-1057-4a74-ad6c-431079e2d054/0035,708,415,1234,706,car,81.70154690742493
73dd2560-1057-4a74-ad6c-431079e2d054/0035,702,407,1232,706,truck,78.73925566673279
73dd2560-1057-4a74-ad6c-431079e2d054/0036,698,402,1232,701,truck,84.56431031227112
73dd2560-1057-4a74-ad6c-431079e2d054/0036,702,411,1235,701,car,75.92064142227173
73dd2560-1057-4a74-ad6c-431079e2d054/0037,693,402,1225,709,truck,81.44782781600952
73dd2560-1057-4a74-ad6c-431079e2d054/0037,696,414,1218,704,car,78.31233739852905
73dd2560-1057-4a74-ad6c-431079e2d054/0038,691,412,1221,699,car,82.70898461341858
73dd2560-1057-4a74-ad6c-431079e2d054/0038,683,405,1227,700,truck,81.22293949127197
73dd2560-1057-4a74-ad6c-431079e2d054/0039,700,411,1226,701,car,85.5279803276062
73dd2560-1057-4a74-ad6c-431079e2d054/0039,693,404,1230,703,truck,74.2590844631195
73dd2560-1057-4a74-ad6c-431079e2d054/0040,694,408,1209,702,car,85.15793085098267
73dd2560-1057-4a74-ad6c-431079e2d054/0040,686,399,1222,703,truck,77.73594856262207
73dd2560-1057-4a74-ad6c-431079e2d054/0041,697,415,1227,710,car,90.73414206504822
73dd2560-1057-4a74-ad6c-431079e2d054/0041,688,409,1224,711,truck,69.01499032974243
73dd2560-1057-4a74-ad6c-431079e2d054/0042,689,408,1205,706,car,86.47282719612122
73dd2560-1057-4a74-ad6c-431079e2d054/0042,682,400,1217,703,truck,77.74341702461243
73dd2560-1057-4a74-ad6c-431079e2d054/0043,689,407,1211,702,car,88.6084496974945
73dd2560-1057-4a74-ad6c-431079e2d054/0043,685,400,1226,703,truck,62.334877252578735
73dd2560-1057-4a74-ad6c-431079e2d054/0044,680,403,1212,702,truck,86.08920574188232
73dd2560-1057-4a74-ad6c-431079e2d054/0044,688,409,1200,703,car,84.24212336540222
73dd2560-1057-4a74-ad6c-431079e2d054/0045,685,415,1201,706,car,92.12072491645813
73dd2560-1057-4a74-ad6c-431079e2d054/0045,683,409,1219,710,truck,60.364699363708496
73dd2560-1057-4a74-ad6c-431079e2d054/0046,684,411,1201,707,car,89.11706209182739
73dd2560-1057-4a74-ad6c-431079e2d054/0046,681,405,1217,711,truck,63.297057151794434
73dd2560-1057-4a74-ad6c-431079e2d054/0047,680,409,1202,706,car,89.89304900169373
73dd2560-1057-4a74-ad6c-431079e2d054/0047,676,400,1213,705,truck,69.88529562950134
73dd2560-1057-4a74-ad6c-431079e2d054/0048,680,405,1203,705,car,87.61693835258484
73dd2560-1057-4a74-ad6c-431079e2d054/0048,674,395,1216,708,truck,63.68318796157837
73dd2560-1057-4a74-ad6c-431079e2d054/0049,673,392,1213,701,truck,85.20095348358154
73dd2560-1057-4a74-ad6c-431079e2d054/0049,683,397,1196,698,car,72.42685556411743
73dd2560-1057-4a74-ad6c-431079e2d054/0050,687,414,1199,709,car,91.85685515403748
73dd2560-1057-4a74-ad6c-431079e2d054/0050,682,412,1209,711,truck,63.58157992362976
73dd2560-1057-4a74-ad6c-431079e2d054/0051,677,405,1200,702,car,88.11010718345642
73dd2560-1057-4a74-ad6c-431079e2d054/0051,672,397,1209,702,truck,55.19499182701111
73dd2560-1057-4a74-ad6c-431079e2d054/0052,675,409,1188,708,car,89.83454704284668
73dd2560-1057-4a74-ad6c-431079e2d054/0052,667,401,1195,712,truck,56.05160593986511
73dd2560-1057-4a74-ad6c-431079e2d054/0053,671,401,1192,702,car,82.25371241569519
73dd2560-1057-4a74-ad6c-431079e2d054/0053,668,393,1198,699,truck,63.17598223686218
73dd2560-1057-4a74-ad6c-431079e2d054/0054,677,409,1187,704,car,89.53778743743896
73dd2560-1057-4a74-ad6c-431079e2d054/0054,673,402,1193,705,truck,56.558239459991455
73dd2560-1057-4a74-ad6c-431079e2d054/0055,671,405,1186,703,car,77.36600041389465
73dd2560-1057-4a74-ad6c-431079e2d054/0055,664,395,1189,700,truck,54.908156394958496
73dd2560-1057-4a74-ad6c-431079e2d054/0056,668,406,1186,703,car,88.59203457832336
73dd2560-1057-4a74-ad6c-431079e2d054/0056,667,399,1186,704,truck,52.77100205421448
73dd2560-1057-4a74-ad6c-431079e2d054/0057,671,399,1188,702,car,80.87131977081299
73dd2560-1057-4a74-ad6c-431079e2d054/0057,665,392,1196,704,truck,70.05886435508728
73dd2560-1057-4a74-ad6c-431079e2d054/0058,669,404,1188,702,car,83.17716717720032
73dd2560-1057-4a74-ad6c-431079e2d054/0058,666,395,1200,704,truck,67.95662641525269
73dd2560-1057-4a74-ad6c-431079e2d054/0059,662,387,1210,698,truck,74.39278960227966
73dd2560-1057-4a74-ad6c-431079e2d054/0059,671,395,1194,694,car,72.74566292762756
73dd2560-1057-4a74-ad6c-431079e2d054/0060,666,404,1183,701,truck,82.40624666213989
73dd2560-1057-4a74-ad6c-431079e2d054/0060,669,409,1180,700,car,76.23022794723511
73dd2560-1057-4a74-ad6c-431079e2d054/0061,668,399,1188,702,truck,82.84009099006653
73dd2560-1057-4a74-ad6c-431079e2d054/0061,668,405,1186,702,car,82.03489184379578
73dd2560-1057-4a74-ad6c-431079e2d054/0062,652,398,1181,701,car,91.26393795013428
73dd2560-1057-4a74-ad6c-431079e2d054/0063,649,400,1174,701,car,91.47565960884094
73dd2560-1057-4a74-ad6c-431079e2d054/0064,644,394,1166,704,car,96.31478190422058
73dd2560-1057-4a74-ad6c-431079e2d054/0065,636,405,1170,708,car,96.31478190422058
73dd2560-1057-4a74-ad6c-431079e2d054/0066,635,401,1165,703,car,93.5665488243103
73dd2560-1057-4a74-ad6c-431079e2d054/0067,650,411,1160,703,car,97.29931354522705
73dd2560-1057-4a74-ad6c-431079e2d054/0068,649,407,1164,704,car,96.80973291397095
73dd2560-1057-4a74-ad6c-431079e2d054/0069,644,398,1163,700,car,95.19021511077881
73dd2560-1057-4a74-ad6c-431079e2d054/0070,640,409,1161,705,car,96.4889645576477
73dd2560-1057-4a74-ad6c-431079e2d054/0071,638,398,1161,699,car,95.0661301612854
73dd2560-1057-4a74-ad6c-431079e2d054/0072,650,407,1169,693,car,89.79593515396118
73dd2560-1057-4a74-ad6c-431079e2d054/0073,268,449,542,570,truck,83.69892835617065
73dd2560-1057-4a74-ad6c-431079e2d054/0086,420,363,808,592,truck,67.5294280052185
73dd2560-1057-4a74-ad6c-431079e2d054/0086,420,362,807,592,car,64.7700548171997
73dd2560-1057-4a74-ad6c-431079e2d054/0087,469,368,833,591,car,94.31867003440857
73dd2560-1057-4a74-ad6c-431079e2d054/0087,468,369,837,592,truck,53.92470955848694
73dd2560-1057-4a74-ad6c-431079e2d054/0088,556,362,882,584,truck,80.18947243690491
73dd2560-1057-4a74-ad6c-431079e2d054/0088,558,362,881,583,car,63.25151324272156
73dd2560-1057-4a74-ad6c-431079e2d054/0089,818,369,988,511,car,97.61596918106079
73dd2560-1057-4a74-ad6c-431079e2d054/0090,1841,403,1913,449,car,75.64376592636108
73dd2560-1057-4a74-ad6c-431079e2d054/0091,205,449,417,560,car,55.751973390579224
73dd2560-1057-4a74-ad6c-431079e2d054/0093,1098,135,1134,242,traffic light,81.49924278259277
73dd2560-1057-4a74-ad6c-431079e2d054/0093,1091,295,1129,342,traffic light,65.26399850845337
73dd2560-1057-4a74-ad6c-431079e2d054/0094,1241,113,1282,236,traffic light,80.97354173660278
